numero_pedido,numero_linha_pedido,status_pedido,id_trimestre,id_mes,id_ano,linha_produto,codigo_produto,preco_sugerido,quantidade_solicitada,preco_unitario,valor_total,porte_negocio,nome_cliente,data
10222,15,Enviado,1,2,2004,Navios,S700_1138,66,31,62.67,1942.77,Pequeno,Collectable Mini Designs Co.,19-02-2004
10233,3,Enviado,1,3,2004,Navios,S700_1138,66,36,70.67,2544.12,Pequeno,Tekni Collectables Inc.,29-03-2004
10248,6,Cancelado,2,5,2004,Navios,S700_1138,66,36,71.34,2568.24,Pequeno,Land of Toys Inc.,07-05-2004
10261,4,Enviado,2,6,2004,Navios,S700_1138,66,34,62.0,2108.0,Pequeno,Quebec Home Shopping Network,17-06-2004
10273,7,Enviado,3,7,2004,Navios,S700_1138,66,21,65.34,1372.14,Pequeno,Petit Auto,21-07-2004
10283,9,Enviado,3,8,2004,Navios,S700_1138,66,45,78.67,3540.15,Médio,"Royal Canadian Collectables, Ltd.",20-08-2004
10295,4,Enviado,3,9,2004,Navios,S700_1138,66,26,75.34,1958.84,Pequeno,Gifts4AllAges.com,10-09-2004
10306,3,Enviado,4,10,2004,Navios,S700_1138,66,50,54.0,2700.0,Pequeno,"AV Stores, Co.",14-10-2004
10315,2,Enviado,4,10,2004,Navios,S700_1138,66,41,62.0,2542.0,Pequeno,La Rochelle Gifts,29-10-2004
10326,1,Enviado,4,11,2004,Navios,S700_1138,66,39,60.0,2340.0,Pequeno,"Volvo Model Replicas, Co",09-11-2004
10339,5,Enviado,4,11,2004,Navios,S700_1138,66,22,100.0,2816.44,Pequeno,"Tokyo Collectables, Ltd",23-11-2004
10350,11,Enviado,4,12,2004,Navios,S700_1138,66,46,76.67,3526.82,Médio,Euro Shopping Channel,02-12-2004
10373,14,Enviado,1,1,2005,Navios,S700_1138,66,44,100.0,4627.92,Médio,"Oulu Toy Supplies, Inc.",31-01-2005
10385,1,Enviado,1,2,2005,Navios,S700_1138,66,25,77.34,1933.5,Pequeno,Mini Gifts Distributors Ltd.,28-02-2005
10396,1,Enviado,1,3,2005,Navios,S700_1138,66,39,66.67,2600.13,Pequeno,Mini Gifts Distributors Ltd.,23-03-2005
10414,6,Em espera,2,5,2005,Navios,S700_1138,66,37,71.34,2639.58,Pequeno,Gifts4AllAges.com,06-05-2005
10106,7,Enviado,1,2,2003,Aviões,S700_1691,91,31,100.0,3312.97,Médio,Rovelli Gifts,17-02-2003
10120,13,Enviado,2,4,2003,Aviões,S700_1691,91,47,82.21,3863.87,Médio,"Australian Collectors, Co.",29-04-2003
10133,8,Enviado,2,6,2003,Aviões,S700_1691,91,24,77.64,1863.36,Pequeno,Euro Shopping Channel,27-06-2003
10143,2,Enviado,3,8,2003,Aviões,S700_1691,91,36,100.0,3945.96,Médio,Mini Creations Ltd.,10-08-2003
10156,2,Enviado,4,10,2003,Aviões,S700_1691,91,48,100.0,4954.08,Médio,Euro Shopping Channel,08-10-2003
10168,14,Enviado,4,10,2003,Aviões,S700_1691,91,28,98.65,2762.2,Pequeno,Technics Stores Inc.,28-10-2003
10199,2,Enviado,4,12,2003,Aviões,S700_1691,91,48,83.12,3989.76,Médio,West Coast Collectables Co.,01-12-2003
10210,12,Enviado,1,1,2004,Aviões,S700_1691,91,21,78.55,1649.55,Pequeno,Osaka Souveniers Co.,12-01-2004
10223,14,Enviado,1,2,2004,Aviões,S700_1691,91,25,100.0,2534.75,Pequeno,"Australian Collectors, Co.",20-02-2004
10235,8,Enviado,2,4,2004,Aviões,S700_1691,91,25,100.0,2580.25,Pequeno,"Royal Canadian Collectables, Ltd.",02-04-2004
10250,9,Enviado,2,5,2004,Aviões,S700_1691,91,31,91.34,2831.54,Pequeno,The Sharp Gifts Warehouse,11-05-2004
10262,4,Cancelado,2,6,2004,Aviões,S700_1691,91,40,84.03,3361.2,Médio,Euro Shopping Channel,24-06-2004
10275,14,Enviado,3,7,2004,Aviões,S700_1691,91,32,89.51,2864.32,Pequeno,La Rochelle Gifts,23-07-2004
10284,6,Enviado,3,8,2004,Aviões,S700_1691,91,24,83.12,1994.88,Pequeno,"Norway Gifts By Mail, Co.",21-08-2004
10296,2,Enviado,3,9,2004,Aviões,S700_1691,91,42,100.0,4296.6,Médio,"Bavarian Collectables Imports, Co.",15-09-2004
10308,12,Enviado,4,10,2004,Aviões,S700_1691,91,21,100.0,2224.95,Pequeno,Mini Classics,15-10-2004
10316,4,Enviado,4,11,2004,Aviões,S700_1691,91,34,82.21,2795.14,Pequeno,giftsbymail.co.uk,01-11-2004
10328,8,Enviado,4,11,2004,Aviões,S700_1691,91,27,100.0,2762.1,Pequeno,Rovelli Gifts,12-11-2004
10340,5,Enviado,4,11,2004,Aviões,S700_1691,91,30,88.6,2658.0,Pequeno,Enaco Distributors,24-11-2004
10353,9,Enviado,4,12,2004,Aviões,S700_1691,91,39,100.0,5043.87,Médio,Gift Ideas Corp.,04-12-2004
10361,4,Enviado,4,12,2004,Aviões,S700_1691,91,20,60.54,1210.8,Pequeno,Souveniers And Things Co.,17-12-2004
10375,6,Enviado,1,2,2005,Aviões,S700_1691,91,37,81.87,3029.19,Médio,La Rochelle Gifts,03-02-2005
10388,2,Enviado,1,3,2005,Aviões,S700_1691,91,46,100.0,10066.6,Grande,FunGiftIdeas.com,03-03-2005
10398,6,Enviado,1,3,2005,Aviões,S700_1691,91,47,87.69,4121.43,Médio,Reims Collectables,30-03-2005
10401,8,Em espera,2,4,2005,Aviões,S700_1691,91,11,100.0,1135.31,Pequeno,Tekni Collectables Inc.,03-04-2005
10416,9,Enviado,2,5,2005,Aviões,S700_1691,91,23,91.34,2100.82,Pequeno,L'ordine Souveniers,10-05-2005
10105,12,Enviado,1,2,2003,Navios,S700_1938,86,29,70.15,2034.35,Pequeno,Danish Wholesale Imports,11-02-2003
10117,6,Enviado,2,4,2003,Navios,S700_1938,86,38,79.68,3027.84,Médio,"Dragon Souveniers, Ltd.",16-04-2003
10128,3,Enviado,2,6,2003,Navios,S700_1938,86,32,97.0,3104.0,Médio,Euro Shopping Channel,06-06-2003
10142,9,Enviado,3,8,2003,Navios,S700_1938,86,43,84.01,3612.43,Médio,Mini Gifts Distributors Ltd.,08-08-2003
10153,8,Enviado,3,9,2003,Navios,S700_1938,86,31,87.48,2711.88,Pequeno,Euro Shopping Channel,28-09-2003
10166,3,Enviado,4,10,2003,Navios,S700_1938,86,29,100.0,3013.97,Médio,FunGiftIdeas.com,21-10-2003
10177,10,Enviado,4,11,2003,Navios,S700_1938,86,31,88.34,2738.54,Pequeno,CAF Imports,07-11-2003
10185,10,Enviado,4,11,2003,Navios,S700_1938,86,30,94.4,2832.0,Pequeno,Mini Creations Ltd.,14-11-2003
10196,2,Enviado,4,11,2003,Navios,S700_1938,86,50,94.4,4720.0,Médio,Super Scale Inc.,26-11-2003
10208,10,Enviado,1,1,2004,Navios,S700_1938,86,40,80.55,3222.0,Médio,"Saveley & Henriot, Co.",02-01-2004
10221,4,Enviado,1,2,2004,Navios,S700_1938,86,23,97.0,2231.0,Pequeno,Petit Auto,18-02-2004
10232,7,Enviado,1,3,2004,Navios,S700_1938,86,26,88.34,2296.84,Pequeno,giftsbymail.co.uk,20-03-2004
10248,13,Cancelado,2,5,2004,Navios,S700_1938,86,40,100.0,4157.2,Médio,Land of Toys Inc.,07-05-2004
10273,14,Enviado,3,7,2004,Navios,S700_1938,86,21,100.0,2146.2,Pequeno,Petit Auto,21-07-2004
10282,2,Enviado,3,8,2004,Navios,S700_1938,86,43,86.61,3724.23,Médio,Mini Gifts Distributors Ltd.,20-08-2004
10293,5,Enviado,3,9,2004,Navios,S700_1938,86,29,71.89,2084.81,Pequeno,Amica Models & Co.,09-09-2004
10306,10,Enviado,4,10,2004,Navios,S700_1938,86,38,91.81,3488.78,Médio,"AV Stores, Co.",14-10-2004
10314,2,Enviado,4,10,2004,Navios,S700_1938,86,23,76.22,1753.06,Pequeno,Heintze Collectables,22-10-2004
10327,7,Resolvido,4,11,2004,Navios,S700_1938,86,20,100.0,3469.2,Médio,Danish Wholesale Imports,10-11-2004
10337,9,Enviado,4,11,2004,Navios,S700_1938,86,36,70.3,2530.8,Pequeno,Classic Legends Inc.,21-11-2004
10350,4,Enviado,4,12,2004,Navios,S700_1938,86,28,100.0,2924.32,Pequeno,Euro Shopping Channel,02-12-2004
10372,2,Enviado,1,1,2005,Navios,S700_1938,86,44,100.0,4496.8,Médio,"Tokyo Collectables, Ltd",26-01-2005
10384,1,Enviado,1,2,2005,Navios,S700_1938,86,49,100.0,6397.44,Médio,Corporate Gift Ideas Co.,23-02-2005
10397,5,Enviado,1,3,2005,Navios,S700_1938,86,32,80.55,2577.6,Pequeno,Alpha Cognac,28-03-2005
10414,13,Em espera,2,5,2005,Navios,S700_1938,86,34,100.0,3533.62,Médio,Gifts4AllAges.com,06-05-2005
10106,16,Enviado,1,2,2003,Navios,S700_2047,90,30,100.0,3177.3,Médio,Rovelli Gifts,17-02-2003
10119,7,Enviado,2,4,2003,Navios,S700_2047,90,29,94.14,2730.06,Pequeno,Salzburg Collectables,28-04-2003
10131,8,Enviado,2,6,2003,Navios,S700_2047,90,22,85.99,1891.78,Pequeno,Gift Ideas Corp.,16-06-2003
10143,11,Enviado,3,8,2003,Navios,S700_2047,90,26,100.0,2612.48,Pequeno,Mini Creations Ltd.,10-08-2003
10155,9,Enviado,4,10,2003,Navios,S700_2047,90,32,91.43,2925.76,Pequeno,"Toys of Finland, Co.",06-10-2003
10167,5,Cancelado,4,10,2003,Navios,S700_2047,90,29,100.0,2940.02,Pequeno,Scandinavian Gift Ideas,23-10-2003
10178,8,Enviado,4,11,2003,Navios,S700_2047,90,34,96.86,3293.24,Médio,Alpha Cognac,08-11-2003
10186,5,Enviado,4,11,2003,Navios,S700_2047,90,24,99.57,2389.68,Pequeno,"Double Decker Gift Stores, Ltd",14-11-2003
10197,2,Enviado,4,11,2003,Navios,S700_2047,90,24,90.52,2172.48,Pequeno,Enaco Distributors,26-11-2003
10209,4,Enviado,1,1,2004,Navios,S700_2047,90,33,88.71,2927.43,Pequeno,"Men 'R' US Retailers, Ltd.",09-01-2004
10222,8,Enviado,1,2,2004,Navios,S700_2047,90,26,100.0,2659.54,Pequeno,Collectable Mini Designs Co.,19-02-2004
10249,4,Enviado,2,5,2004,Navios,S700_2047,90,40,95.95,3838.0,Médio,Cambridge Collectables Co.,08-05-2004
10262,13,Cancelado,2,6,2004,Navios,S700_2047,90,44,94.14,4142.16,Médio,Euro Shopping Channel,24-06-2004
10274,5,Enviado,3,7,2004,Navios,S700_2047,90,24,90.52,2172.48,Pequeno,Collectables For Less Inc.,21-07-2004
10283,2,Enviado,3,8,2004,Navios,S700_2047,90,20,94.14,1882.8,Pequeno,"Royal Canadian Collectables, Ltd.",20-08-2004
10296,11,Enviado,3,9,2004,Navios,S700_2047,90,34,100.0,3477.86,Médio,"Bavarian Collectables Imports, Co.",15-09-2004
10307,5,Enviado,4,10,2004,Navios,S700_2047,90,34,97.76,3323.84,Médio,"Classic Gift Ideas, Inc",14-10-2004
10316,13,Enviado,4,11,2004,Navios,S700_2047,90,45,93.24,4195.8,Médio,giftsbymail.co.uk,01-11-2004
10328,9,Enviado,4,11,2004,Navios,S700_2047,90,41,100.0,4156.58,Médio,Rovelli Gifts,12-11-2004
10339,15,Enviado,4,11,2004,Navios,S700_2047,90,55,71.25,3918.75,Médio,"Tokyo Collectables, Ltd",23-11-2004
10352,3,Enviado,4,12,2004,Navios,S700_2047,90,23,100.0,2352.67,Pequeno,Auto-Moto Classics Inc.,03-12-2004
10361,14,Enviado,4,12,2004,Navios,S700_2047,90,24,45.39,1089.36,Pequeno,Souveniers And Things Co.,17-12-2004
10373,15,Enviado,1,1,2005,Navios,S700_2047,90,32,84.41,2701.12,Pequeno,"Oulu Toy Supplies, Inc.",31-01-2005
10386,13,Resolvido,1,3,2005,Navios,S700_2047,90,29,85.76,2487.04,Pequeno,Euro Shopping Channel,01-03-2005
10398,7,Enviado,1,3,2005,Navios,S700_2047,90,36,100.0,3910.32,Médio,Reims Collectables,30-03-2005
10400,5,Enviado,2,4,2005,Navios,S700_2047,90,46,87.8,4038.8,Médio,The Sharp Gifts Warehouse,01-04-2005
10415,4,Em disputa,2,5,2005,Navios,S700_2047,90,32,95.95,3070.4,Médio,"Australian Collectables, Ltd",09-05-2005
10106,9,Enviado,1,2,2003,Aviões,S700_2466,99,34,100.0,3763.46,Médio,Rovelli Gifts,17-02-2003
10120,15,Enviado,2,4,2003,Aviões,S700_2466,99,24,100.0,2584.8,Pequeno,"Australian Collectors, Co.",29-04-2003
10131,1,Enviado,2,6,2003,Aviões,S700_2466,99,40,100.0,4427.6,Médio,Gift Ideas Corp.,16-06-2003
10143,4,Enviado,3,8,2003,Aviões,S700_2466,99,26,82.77,2152.02,Pequeno,Mini Creations Ltd.,10-08-2003
10155,2,Enviado,4,10,2003,Aviões,S700_2466,99,20,100.0,2353.4,Pequeno,"Toys of Finland, Co.",06-10-2003
10168,16,Enviado,4,10,2003,Aviões,S700_2466,99,31,100.0,3431.39,Médio,Technics Stores Inc.,28-10-2003
10178,1,Enviado,4,11,2003,Aviões,S700_2466,99,22,87.75,1930.5,Pequeno,Alpha Cognac,08-11-2003
10198,1,Enviado,4,11,2003,Aviões,S700_2466,99,42,100.0,4774.56,Médio,Cruz & Sons Co.,27-11-2003
10210,14,Enviado,1,1,2004,Aviões,S700_2466,99,26,99.72,2592.72,Pequeno,Osaka Souveniers Co.,12-01-2004
10222,1,Enviado,1,2,2004,Aviões,S700_2466,99,37,87.75,3246.75,Médio,Collectable Mini Designs Co.,19-02-2004
10235,10,Enviado,2,4,2004,Aviões,S700_2466,99,38,88.75,3372.5,Médio,"Royal Canadian Collectables, Ltd.",02-04-2004
10250,11,Enviado,2,5,2004,Aviões,S700_2466,99,35,100.0,3909.15,Médio,The Sharp Gifts Warehouse,11-05-2004
10262,6,Cancelado,2,6,2004,Aviões,S700_2466,99,33,90.75,2994.75,Pequeno,Euro Shopping Channel,24-06-2004
10275,16,Enviado,3,7,2004,Aviões,S700_2466,99,39,100.0,4472.52,Médio,La Rochelle Gifts,23-07-2004
10284,8,Enviado,3,8,2004,Aviões,S700_2466,99,45,100.0,4576.95,Médio,"Norway Gifts By Mail, Co.",21-08-2004
10296,4,Enviado,3,9,2004,Aviões,S700_2466,99,24,100.0,2441.04,Pequeno,"Bavarian Collectables Imports, Co.",15-09-2004
10308,14,Enviado,4,10,2004,Aviões,S700_2466,99,35,88.75,3106.25,Médio,Mini Classics,15-10-2004
10316,6,Enviado,4,11,2004,Aviões,S700_2466,99,23,100.0,2706.41,Pequeno,giftsbymail.co.uk,01-11-2004
10328,10,Enviado,4,11,2004,Aviões,S700_2466,99,37,100.0,4021.53,Médio,Rovelli Gifts,12-11-2004
10340,7,Enviado,4,11,2004,Aviões,S700_2466,99,55,87.75,4826.25,Médio,Enaco Distributors,24-11-2004
10352,2,Enviado,4,12,2004,Aviões,S700_2466,99,49,100.0,4935.28,Médio,Auto-Moto Classics Inc.,03-12-2004
10361,9,Enviado,4,12,2004,Aviões,S700_2466,99,26,100.0,2754.7,Pequeno,Souveniers And Things Co.,17-12-2004
10375,1,Enviado,1,2,2005,Aviões,S700_2466,99,33,100.0,3856.71,Médio,La Rochelle Gifts,03-02-2005
10386,14,Resolvido,1,3,2005,Aviões,S700_2466,99,37,83.84,3102.08,Médio,Euro Shopping Channel,01-03-2005
10398,8,Enviado,1,3,2005,Aviões,S700_2466,99,22,86.76,1908.72,Pequeno,Reims Collectables,30-03-2005
10401,10,Em espera,2,4,2005,Aviões,S700_2466,99,85,88.75,7543.75,Grande,Tekni Collectables Inc.,03-04-2005
10416,11,Enviado,2,5,2005,Aviões,S700_2466,99,22,100.0,2457.18,Pequeno,L'ordine Souveniers,10-05-2005
10105,3,Enviado,1,2,2003,Navios,S700_2610,72,31,65.77,2038.87,Pequeno,Danish Wholesale Imports,11-02-2003
10119,12,Enviado,2,4,2003,Navios,S700_2610,72,38,65.77,2499.26,Pequeno,Salzburg Collectables,28-04-2003
10129,3,Enviado,2,6,2003,Navios,S700_2610,72,45,85.29,3838.05,Médio,"Stylish Desk Decors, Co.",12-06-2003
10143,16,Enviado,3,8,2003,Navios,S700_2610,72,31,85.29,2643.99,Pequeno,Mini Creations Ltd.,10-08-2003
10154,1,Enviado,4,10,2003,Navios,S700_2610,72,36,64.33,2315.88,Pequeno,Boards & Toys Co.,02-10-2003
10167,10,Cancelado,4,10,2003,Navios,S700_2610,72,46,70.11,3225.06,Médio,Scandinavian Gift Ideas,23-10-2003
10177,1,Enviado,4,11,2003,Navios,S700_2610,72,32,76.62,2451.84,Pequeno,CAF Imports,07-11-2003
10185,1,Enviado,4,11,2003,Navios,S700_2610,72,39,57.82,2254.98,Pequeno,Mini Creations Ltd.,14-11-2003
10197,7,Enviado,4,11,2003,Navios,S700_2610,72,50,78.79,3939.5,Médio,Enaco Distributors,26-11-2003
10208,1,Enviado,1,1,2004,Navios,S700_2610,72,46,74.45,3424.7,Médio,"Saveley & Henriot, Co.",02-01-2004
10222,13,Enviado,1,2,2004,Navios,S700_2610,72,36,80.95,2914.2,Pequeno,Collectable Mini Designs Co.,19-02-2004
10233,1,Enviado,1,3,2004,Navios,S700_2610,72,29,82.4,2389.6,Pequeno,Tekni Collectables Inc.,29-03-2004
10248,4,Cancelado,2,5,2004,Navios,S700_2610,72,32,75.89,2428.48,Pequeno,Land of Toys Inc.,07-05-2004
10261,2,Enviado,2,6,2004,Navios,S700_2610,72,44,68.67,3021.48,Médio,Quebec Home Shopping Network,17-06-2004
10273,5,Enviado,3,7,2004,Navios,S700_2610,72,42,62.16,2610.72,Pequeno,Petit Auto,21-07-2004
10283,7,Enviado,3,8,2004,Navios,S700_2610,72,47,65.77,3091.19,Médio,"Royal Canadian Collectables, Ltd.",20-08-2004
10295,2,Enviado,3,9,2004,Navios,S700_2610,72,44,58.55,2576.2,Pequeno,Gifts4AllAges.com,10-09-2004
10306,1,Enviado,4,10,2004,Navios,S700_2610,72,43,75.17,3232.31,Médio,"AV Stores, Co.",14-10-2004
10316,18,Enviado,4,11,2004,Navios,S700_2610,72,48,74.45,3573.6,Médio,giftsbymail.co.uk,01-11-2004
10327,1,Resolvido,4,11,2004,Navios,S700_2610,72,21,96.31,2022.51,Pequeno,Danish Wholesale Imports,10-11-2004
10339,9,Enviado,4,11,2004,Navios,S700_2610,72,50,74.35,3717.5,Médio,"Tokyo Collectables, Ltd",23-11-2004
10350,12,Enviado,4,12,2004,Navios,S700_2610,72,29,75.35,2185.15,Pequeno,Euro Shopping Channel,02-12-2004
10373,16,Enviado,1,1,2005,Navios,S700_2610,72,41,70.33,2883.53,Pequeno,"Oulu Toy Supplies, Inc.",31-01-2005
10386,10,Resolvido,1,3,2005,Navios,S700_2610,72,37,100.0,5017.57,Médio,Euro Shopping Channel,01-03-2005
10397,4,Enviado,1,3,2005,Navios,S700_2610,72,22,66.5,1463.0,Pequeno,Alpha Cognac,28-03-2005
10414,4,Em espera,2,5,2005,Navios,S700_2610,72,31,75.89,2352.59,Pequeno,Gifts4AllAges.com,06-05-2005
10103,6,Enviado,1,1,2003,Carros Clássicos,S700_2824,101,42,100.0,4460.82,Médio,Baane Mini Imports,29-01-2003
10114,10,Enviado,2,4,2003,Carros Clássicos,S700_2824,101,42,100.0,4758.18,Médio,"La Corne D'abondance, Co.",01-04-2003
10126,6,Enviado,2,5,2003,Carros Clássicos,S700_2824,101,45,100.0,4597.2,Médio,"Corrida Auto Replicas, Ltd",28-05-2003
10140,6,Enviado,3,7,2003,Carros Clássicos,S700_2824,101,36,100.0,4114.8,Médio,Technics Stores Inc.,24-07-2003
10150,3,Enviado,3,9,2003,Carros Clássicos,S700_2824,101,20,100.0,2104.0,Pequeno,"Dragon Souveniers, Ltd.",19-09-2003
10164,4,Resolvido,4,10,2003,Carros Clássicos,S700_2824,101,39,81.93,3195.27,Médio,Mini Auto Werke,21-10-2003
10175,11,Enviado,4,11,2003,Carros Clássicos,S700_2824,101,42,85.98,3611.16,Médio,"Stylish Desk Decors, Co.",06-11-2003
10183,3,Enviado,4,11,2003,Carros Clássicos,S700_2824,101,23,86.99,2000.77,Pequeno,"Classic Gift Ideas, Inc",13-11-2003
10194,6,Enviado,4,11,2003,Carros Clássicos,S700_2824,101,26,89.01,2314.26,Pequeno,"Saveley & Henriot, Co.",25-11-2003
10206,1,Enviado,4,12,2003,Carros Clássicos,S700_2824,101,33,100.0,3871.89,Médio,Canadian Gift Exchange Network,05-12-2003
10217,6,Enviado,1,2,2004,Carros Clássicos,S700_2824,101,31,88.0,2728.0,Pequeno,Handji Gifts& Co,04-02-2004
10229,11,Enviado,1,3,2004,Carros Clássicos,S700_2824,101,50,100.0,5614.0,Médio,Mini Gifts Distributors Ltd.,11-03-2004
10245,4,Enviado,2,5,2004,Carros Clássicos,S700_2824,101,44,100.0,4628.8,Médio,Super Scale Inc.,04-05-2004
10258,1,Enviado,2,6,2004,Carros Clássicos,S700_2824,101,45,80.92,3641.4,Médio,"Tokyo Collectables, Ltd",15-06-2004
10270,4,Enviado,3,7,2004,Carros Clássicos,S700_2824,101,46,88.0,4048.0,Médio,Souveniers And Things Co.,19-07-2004
10281,11,Enviado,3,8,2004,Carros Clássicos,S700_2824,101,27,85.98,2321.46,Pequeno,Diecast Classics Inc.,19-08-2004
10291,6,Enviado,3,9,2004,Carros Clássicos,S700_2824,101,28,100.0,3256.96,Médio,Scandinavian Gift Ideas,08-09-2004
10304,1,Enviado,4,10,2004,Carros Clássicos,S700_2824,101,40,100.0,4208.0,Médio,Auto Assoc. & Cie.,11-10-2004
10313,9,Enviado,4,10,2004,Carros Clássicos,S700_2824,101,30,99.13,2973.9,Pequeno,Canadian Gift Exchange Network,22-10-2004
10324,5,Enviado,4,11,2004,Carros Clássicos,S700_2824,101,34,100.0,4248.3,Médio,Vitachrome Inc.,05-11-2004
10336,2,Enviado,4,11,2004,Carros Clássicos,S700_2824,101,46,100.0,9558.8,Grande,"La Corne D'abondance, Co.",20-11-2004
10348,7,Enviado,4,11,2004,Carros Clássicos,S700_2824,101,32,82.83,2650.56,Pequeno,"Corrida Auto Replicas, Ltd",01-11-2004
10358,3,Enviado,4,12,2004,Carros Clássicos,S700_2824,101,27,100.0,3761.37,Médio,Euro Shopping Channel,10-12-2004
10371,3,Enviado,1,1,2005,Carros Clássicos,S700_2824,101,34,100.0,4301.34,Médio,Mini Gifts Distributors Ltd.,23-01-2005
10382,9,Enviado,1,2,2005,Carros Clássicos,S700_2824,101,34,54.84,1864.56,Pequeno,Mini Gifts Distributors Ltd.,17-02-2005
10411,4,Enviado,2,5,2005,Carros Clássicos,S700_2824,101,34,100.0,3576.8,Médio,Quebec Home Shopping Network,01-05-2005
10424,1,Em processamento,2,5,2005,Carros Clássicos,S700_2824,101,46,80.92,3722.32,Médio,Euro Shopping Channel,31-05-2005
10106,1,Enviado,1,2,2003,Aviões,S700_2834,118,32,100.0,3986.56,Médio,Rovelli Gifts,17-02-2003
10120,7,Enviado,2,4,2003,Aviões,S700_2834,118,24,100.0,3417.12,Médio,"Australian Collectors, Co.",29-04-2003
10133,2,Enviado,2,6,2003,Aviões,S700_2834,118,27,99.67,2691.09,Pequeno,Euro Shopping Channel,27-06-2003
10145,13,Enviado,3,8,2003,Aviões,S700_2834,118,20,100.0,2752.6,Pequeno,Toys4GrownUps.com,25-08-2003
10168,8,Enviado,4,10,2003,Aviões,S700_2834,118,36,100.0,4527.72,Médio,Technics Stores Inc.,28-10-2003
10188,8,Enviado,4,11,2003,Aviões,S700_2834,118,29,100.0,3957.05,Médio,Herkku Gifts,18-11-2003
10210,6,Enviado,1,1,2004,Aviões,S700_2834,118,25,100.0,2818.0,Pequeno,Osaka Souveniers Co.,12-01-2004
10223,8,Enviado,1,2,2004,Aviões,S700_2834,118,29,100.0,3199.86,Médio,"Australian Collectors, Co.",20-02-2004
10235,2,Enviado,2,4,2004,Aviões,S700_2834,118,25,96.11,2402.75,Pequeno,"Royal Canadian Collectables, Ltd.",02-04-2004
10250,3,Enviado,2,5,2004,Aviões,S700_2834,118,44,100.0,6055.72,Médio,The Sharp Gifts Warehouse,11-05-2004
10263,9,Enviado,2,6,2004,Aviões,S700_2834,118,47,100.0,5465.16,Médio,Gift Depot Inc.,28-06-2004
10275,8,Enviado,3,7,2004,Aviões,S700_2834,118,48,100.0,6378.72,Médio,La Rochelle Gifts,23-07-2004
10285,13,Enviado,3,8,2004,Aviões,S700_2834,118,45,100.0,5392.8,Médio,Marta's Replicas Co.,27-08-2004
10297,3,Enviado,3,9,2004,Aviões,S700_2834,118,35,100.0,3986.5,Médio,"Clover Collections, Co.",16-09-2004
10308,6,Enviado,4,10,2004,Aviões,S700_2834,118,31,100.0,4009.23,Médio,Mini Classics,15-10-2004
10318,8,Enviado,4,11,2004,Aviões,S700_2834,118,50,100.0,7119.0,Grande,Diecast Classics Inc.,02-11-2004
10328,11,Enviado,4,11,2004,Aviões,S700_2834,118,33,100.0,4072.2,Médio,Rovelli Gifts,12-11-2004
10340,6,Enviado,4,11,2004,Aviões,S700_2834,118,29,100.0,4094.51,Médio,Enaco Distributors,24-11-2004
10353,4,Enviado,4,12,2004,Aviões,S700_2834,118,48,68.8,3302.4,Médio,Gift Ideas Corp.,04-12-2004
10361,5,Enviado,4,12,2004,Aviões,S700_2834,118,44,72.42,3186.48,Médio,Souveniers And Things Co.,17-12-2004
10375,10,Enviado,1,2,2005,Aviões,S700_2834,118,25,66.73,1668.25,Pequeno,La Rochelle Gifts,03-02-2005
10388,3,Enviado,1,3,2005,Aviões,S700_2834,118,50,100.0,7154.5,Grande,FunGiftIdeas.com,03-03-2005
10398,9,Enviado,1,3,2005,Aviões,S700_2834,118,23,100.0,2810.83,Pequeno,Reims Collectables,30-03-2005
10401,2,Em espera,2,4,2005,Aviões,S700_2834,118,21,96.11,2018.31,Pequeno,Tekni Collectables Inc.,03-04-2005
10416,3,Enviado,2,5,2005,Aviões,S700_2834,118,41,100.0,5642.83,Médio,L'ordine Souveniers,10-05-2005
10106,8,Enviado,1,2,2003,Aviões,S700_3167,80,44,74.4,3273.6,Médio,Rovelli Gifts,17-02-2003
10120,14,Enviado,2,4,2003,Aviões,S700_3167,80,43,76.0,3268.0,Médio,"Australian Collectors, Co.",29-04-2003
10143,3,Enviado,3,8,2003,Aviões,S700_3167,80,28,96.0,2688.0,Pequeno,Mini Creations Ltd.,10-08-2003
10155,1,Enviado,4,10,2003,Aviões,S700_3167,80,43,86.4,3715.2,Médio,"Toys of Finland, Co.",06-10-2003
10168,15,Enviado,4,10,2003,Aviões,S700_3167,80,48,96.0,4608.0,Médio,Technics Stores Inc.,28-10-2003
10199,3,Enviado,4,12,2003,Aviões,S700_3167,80,38,82.4,3131.2,Médio,West Coast Collectables Co.,01-12-2003
10210,13,Enviado,1,1,2004,Aviões,S700_3167,80,31,86.4,2678.4,Pequeno,Osaka Souveniers Co.,12-01-2004
10223,15,Enviado,1,2,2004,Aviões,S700_3167,80,26,67.2,1747.2,Pequeno,"Australian Collectors, Co.",20-02-2004
10235,9,Enviado,2,4,2004,Aviões,S700_3167,80,32,92.0,2944.0,Pequeno,"Royal Canadian Collectables, Ltd.",02-04-2004
10250,10,Enviado,2,5,2004,Aviões,S700_3167,80,44,67.2,2956.8,Pequeno,The Sharp Gifts Warehouse,11-05-2004
10262,5,Cancelado,2,6,2004,Aviões,S700_3167,80,27,76.0,2052.0,Pequeno,Euro Shopping Channel,24-06-2004
10275,15,Enviado,3,7,2004,Aviões,S700_3167,80,43,73.6,3164.8,Médio,La Rochelle Gifts,23-07-2004
